GameID,TeamAbbreviation,Agent
887,"['aL', 'aL', 'aL', 'aL', 'aL', 'AVENUE', 'AVENUE', 'AVENUE', 'AVENUE', 'AVENUE']","['raze', 'jett', 'cypher', 'brimstone', 'breach', 'raze', 'brimstone', 'sage', 'breach', 'cypher']"
888,"['aL', 'aL', 'aL', 'aL', 'aL', 'AVENUE', 'AVENUE', 'AVENUE', 'AVENUE', 'AVENUE']","['raze', 'cypher', 'breach', 'brimstone', 'sova', 'sova', 'breach', 'raze', 'brimstone', 'sage']"
889,"['aL', 'aL', 'aL', 'aL', 'aL', 'AVENUE', 'AVENUE', 'AVENUE', 'AVENUE']","['brimstone', 'raze', 'sage', 'cypher', 'breach', 'cypher', 'raze', 'breach', 'brimstone']"
899,"['A$AP', 'A$AP', 'A$AP', 'A$AP', 'A$AP', 'Begrip', 'Begrip', 'Begrip', 'Begrip', 'Begrip']","['raze', 'cypher', 'omen', 'sage', 'breach', 'brimstone', 'breach', 'raze', 'cypher', 'sage']"
900,"['A$AP', 'A$AP', 'A$AP', 'A$AP', 'A$AP', 'Begrip', 'Begrip', 'Begrip', 'Begrip', 'Begrip']","['raze', 'cypher', 'reyna', 'omen', 'sage', 'brimstone', 'sage', 'breach', 'raze', 'sova']"
902,"['Prod', 'Prod', 'Prod', 'Prod', 'Prod', '5Dog', '5Dog', '5Dog', '5Dog', '5Dog']","['jett', 'sage', 'cypher', 'brimstone', 'breach', 'raze', 'cypher', 'jett', 'omen', 'sage']"
903,"['Prod', 'Prod', 'Prod', 'Prod', 'Prod', '5Dog', '5Dog', '5Dog', '5Dog', '5Dog']","['raze', 'sage', 'cypher', 'brimstone', 'breach', 'sage', 'raze', 'cypher', 'sova', 'brimstone']"
911,"['Team', 'Team', '100B', '100B', '100B', '100B']","['sage', 'jett', 'omen', 'raze', 'omen', 'killjoy']"
912,"['Team', 'Team', '100B', '100B', '100B', '100B']","['sage', 'jett', 'omen', 'killjoy', 'omen', 'raze']"
913,"['Team', 'Team', '100B', '100B', '100B', '100B']","['jett', 'sage', 'omen', 'raze', 'killjoy', 'omen']"
924,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', '100B', '100B', '100B', '100B']","['jett', 'phoenix', 'phoenix', 'omen', 'cypher', 'omen', 'killjoy', 'raze', 'omen']"
925,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', '100B', '100B', '100B', '100B']","['phoenix', 'jett', 'omen', 'cypher', 'omen', 'omen', 'omen', 'raze', 'killjoy']"
930,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'CN', 'CN', 'CN', 'CN', 'CN']","['omen', 'phoenix', 'cypher', 'jett', 'omen', 'cypher', 'sova', 'sova', 'jett', 'cypher']"
931,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'CN', 'CN', 'CN', 'CN', 'CN']","['jett', 'phoenix', 'omen', 'cypher', 'omen', 'sova', 'cypher', 'cypher', 'jett', 'sova']"
933,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['jett', 'omen', 'sova', 'sage', 'cypher', 'brimstone', 'jett', 'sage', 'phoenix', 'cypher']"
934,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['viper', 'raze', 'omen', 'sage', 'cypher', 'sova', 'cypher', 'phoenix', 'brimstone', 'sage']"
935,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['omen', 'sage', 'jett', 'sova', 'cypher', 'jett', 'sage', 'omen', 'cypher', 'phoenix']"
945,"['Team', 'Team', 'Team', 'Team', 'Team', 'TZ', 'TZ', 'TZ', 'TZ', 'TZ']","['jett', 'sage', 'omen', 'sova', 'cypher', 'reyna', 'sage', 'jett', 'raze', 'cypher']"
946,"['Team', 'Team', 'Team', 'Team', 'Team', 'TZ', 'TZ', 'TZ', 'TZ', 'TZ']","['jett', 'sage', 'omen', 'sova', 'cypher', 'sage', 'raze', 'reyna', 'omen', 'cypher']"
947,"['Team', 'Team', 'Team', 'Team', 'Team', 'TZ', 'TZ', 'TZ', 'TZ', 'TZ']","['jett', 'sage', 'sova', 'omen', 'cypher', 'sage', 'cypher', 'reyna', 'jett', 'raze']"
951,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['raze', 'cypher', 'reyna', 'cypher', 'raze', 'reyna', 'sova', 'breach', 'brimstone']"
952,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['cypher', 'raze', 'raze', 'cypher', 'reyna', 'sova', 'brimstone', 'breach', 'reyna']"
963,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['raze', 'cypher', 'raze', 'cypher', 'reyna', 'omen', 'brimstone', 'omen', 'sova']"
964,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['raze', 'raze', 'cypher', 'cypher', 'reyna', 'sova', 'brimstone', 'omen', 'omen']"
969,"['Team', 'Team', 'Team', 'Team', 'TZ', 'TZ', 'TZ', 'TZ', 'TZ']","['sova', 'brimstone', 'reyna', 'breach', 'breach', 'cypher', 'sage', 'cypher', 'raze']"
970,"['Team', 'Team', 'Team', 'Team', 'TZ', 'TZ', 'TZ', 'TZ', 'TZ']","['brimstone', 'breach', 'reyna', 'sova', 'cypher', 'sage', 'raze', 'breach', 'cypher']"
971,"['Team', 'Team', 'Team', 'Team', 'TZ', 'TZ', 'TZ', 'TZ', 'TZ']","['brimstone', 'breach', 'reyna', 'sova', 'breach', 'sage', 'cypher', 'raze', 'cypher']"
972,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['jett', 'omen', 'sova', 'omen', 'phoenix', 'cypher', 'jett', 'omen', 'brimstone']"
973,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['jett', 'omen', 'sova', 'phoenix', 'omen', 'cypher', 'omen', 'cypher', 'jett']"
978,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['raze', 'cypher', 'reyna', 'raze', 'cypher', 'sova', 'jett', 'omen', 'omen', 'phoenix']"
979,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['raze', 'raze', 'cypher', 'cypher', 'reyna', 'jett', 'omen', 'phoenix', 'omen', 'sova']"
980,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['cypher', 'raze', 'raze', 'cypher', 'reyna', 'jett', 'omen', 'omen', 'phoenix', 'sova']"
981,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['jett', 'omen', 'sage', 'sova', 'cypher', 'sage', 'phoenix', 'brimstone', 'cypher', 'jett']"
982,"['Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team', 'Team']","['jett', 'sage', 'omen', 'sova', 'cypher', 'cypher', 'phoenix', 'omen', 'jett', 'sage']"
984,"['SGG', 'SGG', 'SGG', 'SGG', 'AE', 'AE', 'AE']","['sova', 'jett', 'cypher', 'jett', 'viper', 'jett', 'breach']"
987,"['DGW', 'DGW', 'DGW', 'DGW', 'CG', 'CG', 'CG', 'CG']","['sova', 'jett', 'cypher', 'omen', 'omen', 'jett', 'raze', 'sova']"
989,"['SS-R', 'SS-R', 'SS-R', 'SS-R', 'SS-R']","['sova', 'omen', 'cypher', 'killjoy', 'phoenix']"
991,"['NR', 'NR', 'NR', 'NR', 'SZ', 'SZ', 'SZ', 'SZ', 'SZ']","['omen', 'raze', 'jett', 'jett', 'sova', 'reyna', 'cypher', 'omen', 'jett']"
993,"['JUP', 'JUP', 'JUP', 'JUP', 'JUP', 'SS-R', 'SS-R', 'SS-R', 'SS-R', 'SS-R']","['jett', 'omen', 'sova', 'reyna', 'cypher', 'cypher', 'omen', 'omen', 'sova', 'killjoy']"
994,"['LAG', 'LAG', 'LAG', 'LAG', 'LAG', 'DGW', 'DGW', 'DGW', 'DGW']","['jett', 'omen', 'breach', 'cypher', 'sova', 'jett', 'omen', 'cypher', 'sova']"
1028,"['Prospects', 'Prospects', 'Prospects', 'Prospects', 'ez5', 'ez5', 'ez5']","['breach', 'cypher', 'cypher', 'jett', 'killjoy', 'cypher', 'cypher']"
1029,"['Terrific', 'Terrific', 'Terrific', 'Terrific', 'Terrific', 'SUP', 'SUP', 'SUP', 'SUP', 'SUP']","['raze', 'jett', 'cypher', 'omen', 'sage', 'raze', 'cypher', 'sova', 'reyna', 'omen']"
1031,"['C7', 'C7', 'C7', 'C7', 'C7', 'Prospects', 'Prospects', 'Prospects', 'Prospects']","['jett', 'omen', 'cypher', 'omen', 'sova', 'cypher', 'breach', 'cypher', 'jett']"
1032,"['Terrific', 'Terrific', 'Terrific', 'Terrific', 'Terrific']","['raze', 'jett', 'cypher', 'omen', 'sage', 'sova', 'cypher']"
1034,"['Spac', 'Spac', 'Spac', 'LMND', 'LMND', 'LMND', 'LMND']","['reyna', 'raze', 'omen', 'raze', 'cypher', 'breach', 'brimstone']"
1042,"['SUP', 'SUP', 'SUP', 'SUP', 'SUP', 'W2F', 'W2F', 'W2F', 'W2F', 'W2F']","['sova', 'reyna', 'raze', 'cypher', 'omen', 'omen', 'brimstone', 'raze', 'cypher', 'sage']"
1044,"['Spac', 'Spac', 'Spac', 'MIXU', 'MIXU', 'MIXU', 'MIXU']","['reyna', 'reyna', 'omen', 'cypher', 'brimstone', 'sova', 'omen']"
1049,"['Prospects', 'Prospects', 'Prospects', 'Prospects', 'Spac', 'Spac', 'Spac']","['breach', 'cypher', 'cypher', 'jett', 'reyna', 'raze', 'omen']"
1050,"['BMN', 'BMN', 'BMN', 'BMN', 'NR', 'NR', 'NR', 'NR']","['jett', 'omen', 'cypher', 'breach', 'omen', 'jett', 'raze', 'jett']"
1061,"['TU', 'TU', 'TU', 'TU', 'TU', 'WP', 'WP', 'WP', 'WP', 'WP']","['omen', 'breach', 'raze', 'killjoy', 'cypher', 'cypher', 'cypher', 'breach', 'sova', 'sage']"
1062,"['HyP', 'HyP', 'HyP', 'HyP', 'HyP', 'TU', 'TU', 'TU', 'TU', 'TU']","['cypher', 'reyna', 'sage', 'omen', 'sova', 'cypher', 'raze', 'omen', 'breach', 'killjoy']"
1063,"['HyP', 'HyP', 'HyP', 'HyP', 'HyP', 'TU', 'TU', 'TU', 'TU', 'TU']","['cypher', 'sage', 'sova', 'omen', 'reyna', 'cypher', 'raze', 'omen', 'killjoy', 'breach']"
1065,"['Prod', 'Prod', 'Prod', 'Prod', 'Prod', 'Valo', 'Valo', 'Valo', 'Valo']","['raze', 'jett', 'cypher', 'brimstone', 'jett', 'raze', 'sage', 'raze', 'jett']"
1066,"['Matt', 'Matt', 'Matt', 'Matt', '0.5', '0.5', '0.5', '0.5', '0.5']","['sova', 'cypher', 'cypher', 'reyna', 'breach', 'cypher', 'omen', 'raze', 'cypher']"
1067,"['Roya', 'Roya', 'Roya', 'Roya', 'Roya', 'WP', 'WP', 'WP', 'WP', 'WP']","['sova', 'cypher', 'omen', 'cypher', 'jett', 'sova', 'cypher', 'sage', 'cypher', 'breach']"
1069,"['2G4L', '2G4L', '2G4L', 'TZ', 'TZ', 'TZ', 'TZ', 'TZ']","['raze', 'omen', 'omen', 'raze', 'sova', 'cypher', 'omen', 'cypher']"
1070,"['TG', 'TG', 'TG', 'TG', 'aL', 'aL', 'aL', 'aL', 'aL']","['raze', 'omen', 'sova', 'cypher', 'reyna', 'cypher', 'sova', 'jett', 'jett']"
1071,"['PP', 'PP', 'PP', 'PP', 'PP', '5Dog', '5Dog', '5Dog', '5Dog']","['breach', 'sova', 'brimstone', 'sage', 'cypher', 'sova', 'raze', 'cypher', 'sova']"
1074,"['Valo', 'Valo', 'Valo', 'Valo', '0.5', '0.5', '0.5', '0.5', '0.5']","['jett', 'jett', 'raze', 'sage', 'breach', 'cypher', 'omen', 'raze', 'cypher']"
1075,"['Roya', 'Roya', 'Roya', 'Roya', 'Roya', 'FF', 'FF', 'FF', 'FF', 'FF']","['sova', 'jett', 'omen', 'cypher', 'cypher', 'sova', 'sage', 'omen', 'killjoy', 'breach']"
1077,"['2G4L', '2G4L', '2G4L', 'TG', 'TG', 'TG', 'TG']","['raze', 'omen', 'breach', 'raze', 'sova', 'omen', 'cypher']"
1080,"['PP', 'PP', 'PP', 'PP', 'PP', 'WAVE', 'WAVE', 'WAVE', 'WAVE', 'WAVE']","['sova', 'breach', 'cypher', 'brimstone', 'sage', 'killjoy', 'sova', 'cypher', 'jett', 'breach']"
1082,"['Prod', 'Prod', 'Prod', 'Prod', 'Prod', '0.5', '0.5', '0.5', '0.5', '0.5']","['raze', 'jett', 'cypher', 'brimstone', 'jett', 'raze', 'cypher', 'omen', 'cypher', 'breach']"
1083,"['Valo', 'Valo', 'Valo', 'Valo', 'Matt', 'Matt', 'Matt', 'Matt']","['sage', 'raze', 'raze', 'jett', 'cypher', 'sova', 'reyna', 'cypher']"
1085,"['WP', 'WP', 'WP', 'WP', 'WP', 'FF', 'FF', 'FF', 'FF', 'FF']","['cypher', 'sage', 'cypher', 'breach', 'sova', 'omen', 'killjoy', 'sage', 'breach', 'sova']"
1086,"['2G4L', '2G4L', '2G4L', 'aL', 'aL', 'aL', 'aL', 'aL']","['raze', 'omen', 'omen', 'jett', 'cypher', 'jett', 'sova', 'reyna']"
1088,"['PP', 'PP', 'PP', 'PP', 'PP', 'RATV', 'RATV']","['breach', 'sova', 'cypher', 'brimstone', 'sage', 'omen', 'cypher']"
1089,"['5Dog', '5Dog', '5Dog', '5Dog', 'WAVE', 'WAVE', 'WAVE', 'WAVE', 'WAVE']","['sova', 'sova', 'raze', 'cypher', 'cypher', 'sova', 'jett', 'breach', 'sova']"
1090,"['Matt', 'Matt', 'Matt', 'Matt', 'RATV', 'RATV']","['cypher', 'sova', 'cypher', 'reyna', 'cypher', 'omen']"
1091,"['Matt', 'Matt', 'Matt', 'Matt', 'RATV', 'RATV']","['cypher', 'reyna', 'cypher', 'sova', 'omen', 'cypher']"
1092,"['Matt', 'Matt', 'Matt', 'Matt', 'RATV', 'RATV']","['reyna', 'cypher', 'sova', 'cypher', 'omen', 'cypher']"
1093,"['PP', 'PP', 'PP', 'PP', 'PP', 'Prod', 'Prod', 'Prod', 'Prod', 'Prod']","['sova', 'brimstone', 'sage', 'cypher', 'breach', 'cypher', 'jett', 'brimstone', 'jett', 'raze']"
1094,"['PP', 'PP', 'PP', 'PP', 'PP', 'Prod', 'Prod', 'Prod', 'Prod', 'Prod']","['sova', 'brimstone', 'sage', 'cypher', 'breach', 'raze', 'brimstone', 'jett', 'cypher', 'jett']"
1095,"['PP', 'PP', 'PP', 'PP', 'PP', 'Prod', 'Prod', 'Prod', 'Prod', 'Prod']","['brimstone', 'cypher', 'sage', 'breach', 'sova', 'raze', 'jett', 'brimstone', 'cypher', 'jett']"
1096,"['FABR', 'FABR', 'FABR', 'FABR', 'FABR', 'TG', 'TG', 'TG', 'TG']","['raze', 'breach', 'omen', 'cypher', 'sova', 'sova', 'raze', 'omen', 'cypher']"
1097,"['FABR', 'FABR', 'FABR', 'FABR', 'FABR', 'TG', 'TG', 'TG', 'TG', 'TG']","['cypher', 'raze', 'sova', 'breach', 'omen', 'sova', 'raze', 'cypher', 'cypher', 'omen']"
1098,"['FABR', 'FABR', 'FABR', 'FABR', 'FABR', 'TG', 'TG', 'TG', 'TG', 'TG']","['raze', 'omen', 'cypher', 'breach', 'sova', 'omen', 'sova', 'cypher', 'raze', 'cypher']"
1099,"['2G4L', '2G4L', '2G4L', 'Roya', 'Roya', 'Roya', 'Roya', 'Roya']","['breach', 'raze', 'omen', 'sova', 'cypher', 'omen', 'jett', 'cypher']"
1100,"['2G4L', '2G4L', '2G4L', 'Roya', 'Roya', 'Roya', 'Roya', 'Roya']","['breach', 'raze', 'omen', 'cypher', 'sova', 'omen', 'jett', 'cypher']"
1101,"['2G4L', '2G4L', '2G4L', 'Roya', 'Roya', 'Roya', 'Roya', 'Roya']","['raze', 'omen', 'breach', 'omen', 'cypher', 'jett', 'cypher', 'sova']"
1105,"['PP', 'PP', 'PP', 'PP', 'PP', 'Roya', 'Roya', 'Roya', 'Roya', 'Roya']","['breach', 'sova', 'sage', 'brimstone', 'cypher', 'omen', 'reyna', 'sova', 'cypher', 'sage']"
1106,"['PP', 'PP', 'PP', 'PP', 'PP', 'Roya', 'Roya', 'Roya', 'Roya', 'Roya']","['sova', 'cypher', 'breach', 'brimstone', 'sage', 'brimstone', 'sage', 'raze', 'cypher', 'sova']"
1108,"['FABR', 'FABR', 'FABR', 'FABR', 'FABR', 'PP', 'PP', 'PP', 'PP', 'PP']","['raze', 'sova', 'breach', 'omen', 'cypher', 'brimstone', 'sova', 'breach', 'cypher', 'sage']"
1109,"['FABR', 'FABR', 'FABR', 'FABR', 'FABR', 'PP', 'PP', 'PP', 'PP', 'PP']","['raze', 'cypher', 'breach', 'brimstone', 'sova', 'sova', 'breach', 'sage', 'cypher', 'brimstone']"
1110,"['FABR', 'FABR', 'FABR', 'FABR', 'FABR', 'PP', 'PP', 'PP', 'PP', 'PP']","['raze', 'sage', 'brimstone', 'breach', 'cypher', 'raze', 'sage', 'omen', 'cypher', 'breach']"
1111,"['PD', 'PD', 'PD', 'PD', 'PD', 'SEAL6', 'SEAL6', 'SEAL6', 'SEAL6', 'SEAL6']","['killjoy', 'jett', 'breach', 'cypher', 'brimstone', 'sage', 'cypher', 'jett', 'brimstone', 'cypher']"
1118,"['Anat', 'Anat', 'Anat', 'Anat', 'Anat', 'Team', 'Team', 'Team', 'Team', 'Team']","['omen', 'raze', 'sova', 'sage', 'phoenix', 'sova', 'sage', 'reyna', 'brimstone', 'raze']"
1120,"['Team', 'Team', 'Team', 'Team', 'Team']","['jett', 'viper', 'omen', 'brimstone', 'sage']"
1122,"['BF', 'BF', 'BF', 'BF', 'BF']","['cypher', 'raze', 'omen', 'jett', 'sova']"
1123,"['Anat', 'Anat', 'Anat', 'Anat', 'Anat', 'Team', 'Team', 'Team', 'Team', 'Team']","['raze', 'brimstone', 'reyna', 'sova', 'sage', 'raze', 'brimstone', 'omen', 'viper', 'sage']"
1124,"['BF', 'BF', 'BF', 'BF', 'BF', 'Team', 'BF', 'Team', 'BF', 'Team']","['sage', 'raze', 'reyna', 'cypher', 'brimstone', 'raze', 'reyna', 'cypher', 'sage', 'phoenix']"
1128,"['FaZe', 'FaZe', 'FaZe', 'FaZe', 'FaZe', 'Prospects', 'Prospects', 'Prospects', 'Prospects']","['raze', 'omen', 'sova', 'killjoy', 'cypher', 'breach', 'cypher', 'jett', 'cypher']"
1129,"['FaZe', 'FaZe', 'FaZe', 'FaZe', 'FaZe', 'Prospects', 'Prospects', 'Prospects', 'Prospects']","['omen', 'sova', 'cypher', 'raze', 'killjoy', 'cypher', 'jett', 'breach', 'cypher']"
1134,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'IMT', 'IMT', 'IMT', 'IMT', 'IMT']","['cypher', 'omen', 'omen', 'jett', 'phoenix', 'omen', 'cypher', 'raze', 'sova', 'killjoy']"
1135,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'IMT', 'IMT', 'IMT', 'IMT', 'IMT']","['phoenix', 'phoenix', 'jett', 'omen', 'cypher', 'cypher', 'killjoy', 'sova', 'omen', 'raze']"
1140,"['T1', 'T1', 'T1', 'T1', 'T1', '100B', '100B', '100B', '100B', '100B']","['sova', 'cypher', 'omen', 'breach', 'sage', 'raze', 'omen', 'sage', 'jett', 'sova']"
1141,"['T1', 'T1', 'T1', 'T1', 'T1', '100B', '100B', '100B', '100B', '100B']","['omen', 'sage', 'cypher', 'breach', 'raze', 'omen', 'jett', 'raze', 'sage', 'sova']"
1143,"['100T', '100T', '100T', '100T', '100T', 'C7', 'C7', 'C7', 'C7', 'C7']","['brimstone', 'sova', 'sage', 'sova', 'cypher', 'omen', 'jett', 'omen', 'cypher', 'sova']"
1144,"['100T', '100T', '100T', '100T', '100T', 'C7', 'C7', 'C7', 'C7', 'C7']","['sova', 'brimstone', 'cypher', 'sova', 'sage', 'jett', 'sova', 'omen', 'omen', 'cypher']"
1146,"['SEN', 'SEN', 'SEN', 'SEN', 'SEN', 'MIXU', 'MIXU', 'MIXU', 'MIXU', 'MIXU']","['sage', 'sova', 'cypher', 'jett', 'omen', 'cypher', 'reyna', 'omen', 'omen', 'sova']"
1147,"['SEN', 'SEN', 'SEN', 'SEN', 'SEN', 'MIXU', 'MIXU', 'MIXU', 'MIXU', 'MIXU']","['sage', 'omen', 'cypher', 'jett', 'sova', 'omen', 'omen', 'reyna', 'cypher', 'sova']"
1149,"['GEN', 'GEN', 'GEN', 'GEN', 'GEN', 'Echo', 'Echo', 'Echo']","['cypher', 'cypher', 'omen', 'sage', 'jett', 'omen', 'raze', 'sova']"
1150,"['GEN', 'GEN', 'GEN', 'GEN', 'GEN', 'Echo', 'Echo', 'Echo']","['cypher', 'omen', 'sage', 'jett', 'cypher', 'omen', 'raze', 'sova']"
1152,"['FaZe', 'FaZe', 'FaZe', 'FaZe', 'FaZe', 'Terrific', 'Terrific', 'Terrific', 'Terrific', 'Terrific']","['omen', 'raze', 'cypher', 'sova', 'killjoy', 'raze', 'omen', 'sage', 'cypher', 'jett']"
1153,"['FaZe', 'FaZe', 'FaZe', 'FaZe', 'FaZe', 'Terrific', 'Terrific', 'Terrific', 'Terrific', 'Terrific']","['omen', 'raze', 'killjoy', 'sova', 'cypher', 'omen', 'jett', 'raze', 'cypher', 'sage']"
1158,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'SUP', 'SUP', 'SUP', 'SUP', 'SUP']","['jett', 'omen', 'phoenix', 'cypher', 'phoenix', 'reyna', 'omen', 'raze', 'cypher', 'sova']"
1159,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'SUP', 'SUP', 'SUP', 'SUP', 'SUP']","['phoenix', 'omen', 'jett', 'omen', 'cypher', 'raze', 'sova', 'reyna', 'cypher', 'omen']"
1161,"['IMT', 'IMT', 'IMT', 'IMT', 'IMT', 'CLT', 'CLT', 'CLT', 'CLT', 'CLT']","['raze', 'cypher', 'brimstone', 'sage', 'sova', 'cypher', 'sova', 'brimstone', 'sage', 'raze']"
1162,"['IMT', 'IMT', 'IMT', 'IMT', 'IMT', 'CLT', 'CLT', 'CLT', 'CLT', 'CLT']","['cypher', 'reyna', 'phoenix', 'sage', 'brimstone', 'jett', 'sova', 'brimstone', 'sage', 'cypher']"
1164,"['T1', 'T1', 'T1', 'T1', 'T1', 'C7', 'C7', 'C7', 'C7', 'C7']","['omen', 'raze', 'cypher', 'breach', 'sage', 'jett', 'raze', 'cypher', 'sage', 'omen']"
1165,"['T1', 'T1', 'T1', 'T1', 'T1', 'C7', 'C7', 'C7', 'C7', 'C7']","['omen', 'sova', 'cypher', 'sage', 'breach', 'omen', 'jett', 'reyna', 'cypher', 'sova']"
1166,"['T1', 'T1', 'T1', 'T1', 'T1', 'C7', 'C7', 'C7', 'C7', 'C7']","['raze', 'cypher', 'sage', 'brimstone', 'breach', 'reyna', 'jett', 'brimstone', 'sage', 'cypher']"
1170,"['SEN', 'SEN', 'SEN', 'SEN', 'SEN', 'GEN', 'GEN', 'GEN', 'GEN', 'GEN']","['cypher', 'breach', 'sova', 'sage', 'brimstone', 'brimstone', 'sage', 'breach', 'cypher', 'sova']"
1171,"['SEN', 'SEN', 'SEN', 'SEN', 'SEN', 'GEN', 'GEN', 'GEN', 'GEN', 'GEN']","['breach', 'sage', 'cypher', 'omen', 'sova', 'sova', 'cypher', 'omen', 'sage', 'phoenix']"
1173,"['Echo', 'Echo', 'Echo', 'MIXU', 'MIXU', 'MIXU', 'MIXU', 'MIXU']","['omen', 'raze', 'sova', 'reyna', 'cypher', 'omen', 'omen', 'sova']"
1174,"['Echo', 'Echo', 'Echo', 'MIXU', 'MIXU', 'MIXU', 'MIXU', 'MIXU']","['raze', 'omen', 'sova', 'cypher', 'sova', 'omen', 'reyna', 'brimstone']"
1175,"['Echo', 'Echo', 'Echo', 'MIXU', 'MIXU', 'MIXU', 'MIXU', 'MIXU']","['raze', 'omen', 'sova', 'reyna', 'cypher', 'omen', 'brimstone', 'sova']"
1176,"['FaZe', 'FaZe', 'FaZe', 'FaZe', 'FaZe', 'C9', 'C9', 'C9', 'C9', 'C9']","['omen', 'raze', 'killjoy', 'sova', 'cypher', 'jett', 'raze', 'sova', 'omen', 'sage']"
1177,"['FaZe', 'FaZe', 'FaZe', 'FaZe', 'FaZe', 'C9', 'C9', 'C9', 'C9', 'C9']","['killjoy', 'omen', 'sova', 'cypher', 'raze', 'raze', 'jett', 'sova', 'omen', 'sage']"
1178,"['FaZe', 'FaZe', 'FaZe', 'FaZe', 'FaZe', 'C9', 'C9', 'C9', 'C9', 'C9']","['raze', 'killjoy', 'omen', 'cypher', 'sova', 'jett', 'sage', 'raze', 'omen', 'sova']"
1182,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'CLT', 'CLT', 'CLT', 'CLT', 'CLT']","['sova', 'omen', 'phoenix', 'brimstone', 'cypher', 'reyna', 'cypher', 'sova', 'omen', 'brimstone']"
1183,"['TSM', 'TSM', 'TSM', 'TSM', 'TSM', 'CLT', 'CLT', 'CLT', 'CLT', 'CLT']","['phoenix', 'brimstone', 'jett', 'cypher', 'sage', 'jett', 'sova', 'brimstone', 'cypher', 'sage']"
1185,"['IMT', 'IMT', 'IMT', 'IMT', 'IMT', 'SUP', 'SUP', 'SUP', 'SUP', 'SUP']","['raze', 'sova', 'omen', 'killjoy', 'cypher', 'sova', 'omen', 'raze', 'reyna', 'cypher']"
1186,"['IMT', 'IMT', 'IMT', 'IMT', 'IMT', 'SUP', 'SUP', 'SUP', 'SUP', 'SUP']","['cypher', 'omen', 'sova', 'raze', 'killjoy', 'raze', 'omen', 'sova', 'cypher', 'reyna']"
1188,"['T1', 'T1', 'T1', 'T1', 'T1', '100T', '100T', '100T', '100T', '100T']","['cypher', 'omen', 'sova', 'sage', 'breach', 'omen', 'sova', 'sage', 'cypher', 'brimstone']"
1189,"['T1', 'T1', 'T1', 'T1', 'T1', '100T', '100T', '100T', '100T', '100T']","['omen', 'raze', 'breach', 'cypher', 'sage', 'omen', 'sage', 'cypher', 'brimstone', 'raze']"
1194,"['SEN', 'SEN', 'SEN', 'SEN', 'SEN', 'Echo', 'Echo', 'Echo']","['jett', 'cypher', 'sova', 'omen', 'sage', 'omen', 'raze', 'sova']"
1195,"['SEN', 'SEN', 'SEN', 'SEN', 'SEN', 'Echo', 'Echo', 'Echo']","['sova', 'cypher', 'jett', 'sage', 'omen', 'omen', 'raze', 'sova']"
1200,"['DV', 'DV', 'DV', 'DV', 'DV', 'EE', 'EE', 'EE']","['jett', 'cypher', 'cypher', 'sova', 'raze', 'jett', 'cypher', 'phoenix']"
1201,"['EXS', 'EXS', 'EXS', 'EXS', 'EXS']","['phoenix', 'cypher', 'sage', 'raze', 'breach']"
1205,"['DV', 'DV', 'DV', 'DV', 'DV', 'EXS', 'EXS', 'EXS', 'EXS', 'EXS']","['sage', 'jett', 'cypher', 'raze', 'sova', 'raze', 'phoenix', 'sage', 'cypher', 'breach']"
1206,"['DV', 'DV', 'DV', 'DV', 'DV', 'EXS', 'EXS', 'EXS', 'EXS', 'EXS']","['raze', 'sova', 'omen', 'cypher', 'sage', 'raze', 'brimstone', 'phoenix', 'cypher', 'sage']"
